asset_id,asset_name,asset_category,damage_score,damage_type,asset_age_years,expected_lifespan_years,usage_count,estimated_repair_cost_etb,current_market_price_etb,repair_cost_ratio,age_damage_product,remaining_life_score,price_delta_pct,decision
786,Canon iR2625 #786,Printer / Copier,0.3768,3,2.35,5,574,5414.73,29785.2,0.181793,0.88548,0.53,81.820736,0
787,Brother HL-L2375DW Rev.4,Printer / Copier,0.7974,0,6.95,5,745,6164.31,44114.13,0.139735,5.54193,0.0,86.02645,1
788,Epson L3250,Printer / Copier,0.2432,1,1.06,5,537,7665.39,20582.71,0.372419,0.257792,0.788,62.758111,0
789,Brother HL-L2375DW #789,Printer / Copier,0.0562,2,2.94,5,279,7702.13,52326.12,0.147195,0.165228,0.412,85.280525,0
790,Epson L3250 Rev.7,Printer / Copier,0.1773,0,5.41,5,390,8957.59,37232.55,0.240585,0.959193,0.0,75.941508,1
791,HP LaserJet Pro M404dn,Printer / Copier,0.3326,1,5.92,5,474,10175.61,16689.32,0.609708,1.968992,0.0,39.029211,1
792,HP OfficeJet Pro 9015 S/N-1792,Printer / Copier,0.6457,2,2.45,5,127,3117.25,46648.78,0.066824,1.581965,0.51,93.317617,0
793,Brother HL-L2375DW,Printer / Copier,0.2776,0,4.97,5,283,6664.81,31686.27,0.210337,1.379672,0.006,78.966253,0
794,Brother HL-L2375DW,Printer / Copier,0.4555,0,3.62,5,702,5298.47,38955.65,0.136013,1.64891,0.276,86.398712,0
795,Epson L3250 Rev.3,Printer / Copier,0.2914,1,0.61,5,149,9196.05,29928.09,0.307272,0.177754,0.878,69.272847,0
796,Canon iR2625 S/N-1796,Printer / Copier,0.3036,1,1.56,5,364,2922.72,50132.69,0.0583,0.473616,0.688,94.170032,0
797,Canon iR2625 #797,Printer / Copier,0.2302,2,1.0,5,783,8208.94,26666.56,0.307836,0.2302,0.8,69.216352,1
798,HP OfficeJet Pro 9015 S/N-1798,Printer / Copier,0.687,0,5.87,5,701,10660.65,36748.49,0.290098,4.03269,0.0,70.990237,1
799,Xerox WorkCentre 3335 Rev.7,Printer / Copier,0.062,1,5.85,5,381,7590.49,18833.34,0.403035,0.3627,0.0,59.696528,1
800,Xerox WorkCentre 3335,Printer / Copier,0.2526,1,1.56,5,192,11169.53,31479.78,0.354816,0.394056,0.688,64.518399,0
801,Epson L3250 S/N-1801,Printer / Copier,0.172,0,1.26,5,356,11118.33,31693.85,0.350804,0.21672,0.748,64.919598,0
802,HP OfficeJet Pro 9015 S/N-1802,Printer / Copier,0.5365,3,6.92,5,176,6140.35,20560.56,0.298647,3.71258,0.0,70.135298,0
803,Epson L3250 #803,Printer / Copier,0.8468,0,1.95,5,232,10053.03,16150.38,0.622464,1.65126,0.61,37.753601,0
804,Xerox WorkCentre 3335 Rev.3,Printer / Copier,0.7596,0,3.26,5,19,11801.65,23393.64,0.504481,2.476296,0.348,49.551887,0
805,Brother HL-L2375DW,Printer / Copier,0.7875,1,1.2,5,60,1946.43,45293.36,0.042974,0.945,0.76,95.702615,0
806,Canon imageRUNNER 2630i #806,Printer / Copier,0.0596,0,2.46,5,126,1954.46,51341.17,0.038068,0.146616,0.508,96.193192,0
807,Epson L3250 S/N-1807,Printer / Copier,0.0772,0,4.86,5,764,3600.26,38504.12,0.093503,0.375192,0.028,90.649676,1
808,Canon iR2625,Printer / Copier,0.62,1,5.58,5,69,10478.95,29088.13,0.360248,3.4596,0.0,63.975168,0
809,HP OfficeJet Pro 9015,Printer / Copier,0.2097,2,6.77,5,4,9016.02,36153.55,0.249381,1.419669,0.0,75.061868,0
810,Brother HL-L2375DW,Printer / Copier,0.4915,2,6.03,5,189,11165.01,51969.28,0.214839,2.963745,0.0,78.516135,1
811,Xerox WorkCentre 3335 S/N-1811,Printer / Copier,0.2493,0,2.97,5,115,5225.63,22233.94,0.235029,0.740421,0.406,76.497058,0
812,HP OfficeJet Pro 9015,Printer / Copier,0.7589,2,1.38,5,570,2658.32,19944.62,0.133285,1.047282,0.724,86.671493,0
813,Xerox WorkCentre 3335 Rev.3,Printer / Copier,0.475,2,3.0,5,703,6683.98,18289.92,0.365446,1.425,0.4,63.45539,0
814,HP OfficeJet Pro 9015 S/N-1814,Printer / Copier,0.448,3,6.9,5,487,5776.46,24034.94,0.240336,3.0912,0.0,75.966406,1
815,HP OfficeJet Pro 9015,Printer / Copier,0.1478,1,3.7,5,674,11986.59,22171.89,0.540621,0.54686,0.26,45.937897,0
816,Canon iR2625 S/N-1816,Printer / Copier,0.9591,2,5.02,5,172,5645.52,19768.71,0.285579,4.814682,0.0,71.442143,1
817,HP OfficeJet Pro 9015 Rev.7,Printer / Copier,0.9713,0,4.37,5,434,5055.63,54008.3,0.093608,4.244581,0.126,90.639161,0
818,Brother HL-L2375DW S/N-1818,Printer / Copier,0.3039,2,4.28,5,659,8991.68,26140.73,0.343972,1.300692,0.144,65.602797,0
819,Brother HL-L2375DW,Printer / Copier,0.5006,0,3.13,5,786,7833.24,34033.05,0.230166,1.566878,0.374,76.983432,0
820,Canon iR2625,Printer / Copier,0.9264,0,2.0,5,755,6638.08,19887.6,0.33378,1.8528,0.6,66.622016,1
821,Canon imageRUNNER 2630i,Printer / Copier,0.6123,0,1.66,5,310,1780.86,34925.4,0.05099,1.016418,0.668,94.90096,0
822,HP OfficeJet Pro 9015 Rev.3,Printer / Copier,0.5077,1,3.88,5,300,8441.35,45406.86,0.185905,1.969876,0.224,81.409527,0
823,Canon iR2625 Rev.4,Printer / Copier,0.8495,1,2.73,5,782,4247.49,34610.01,0.122724,2.319135,0.454,87.727568,0
824,Canon iR2625 #824,Printer / Copier,0.8432,1,3.43,5,36,2750.91,50205.03,0.054794,2.892176,0.314,94.520649,1
825,Epson L3250 Rev.6,Printer / Copier,0.7066,1,2.47,5,137,10533.79,37266.66,0.28266,1.745302,0.506,71.734011,0
826,Brother HL-L2375DW Rev.7,Printer / Copier,0.6639,2,4.89,5,585,2648.51,34498.2,0.076772,3.246471,0.022,92.322759,1
827,Canon imageRUNNER 2630i S/N-1827,Printer / Copier,0.295,1,0.86,5,386,3141.27,37490.22,0.083789,0.2537,0.828,91.621095,0
828,Epson L3250,Printer / Copier,0.5991,0,0.9,5,375,4486.59,45658.83,0.098263,0.53919,0.82,90.173664,0
829,Epson L3250,Printer / Copier,0.4482,3,2.97,5,421,8064.11,45607.76,0.176814,1.331154,0.406,82.318557,0
830,Xerox WorkCentre 3335 S/N-1830,Printer / Copier,0.6011,3,4.71,5,67,4099.95,41449.6,0.098914,2.831181,0.058,90.10859,1
831,Canon imageRUNNER 2630i Rev.3,Printer / Copier,0.0848,2,4.0,5,432,3282.68,19578.85,0.167665,0.3392,0.2,83.23354,0
832,Epson L3250,Printer / Copier,0.9668,1,4.32,5,399,8807.56,25664.76,0.343177,4.176576,0.136,65.682282,1
833,HP OfficeJet Pro 9015 S/N-1833,Printer / Copier,0.3624,1,4.89,5,783,2550.6,47333.06,0.053886,1.772136,0.022,94.611377,1
834,Xerox WorkCentre 3335 #834,Printer / Copier,0.2376,2,6.8,5,77,4644.97,21665.09,0.214399,1.61568,0.0,78.560117,0
835,Canon iR2625,Printer / Copier,0.4239,0,6.98,5,760,1999.08,26494.22,0.075453,2.958822,0.0,92.454656,0
836,Xerox WorkCentre 3335,Printer / Copier,0.5439,1,4.18,5,355,4370.33,38674.59,0.113003,2.273502,0.164,88.699738,0
837,Brother HL-L2375DW Rev.0,Printer / Copier,0.4526,1,5.73,5,204,4669.39,41061.47,0.113717,2.593398,0.0,88.628293,1
838,HP OfficeJet Pro 9015 #838,Printer / Copier,0.5592,3,4.87,5,642,6911.38,25050.59,0.275897,2.723304,0.026,72.41031,1
839,Canon imageRUNNER 2630i Rev.2,Printer / Copier,0.7403,1,6.75,5,653,3736.0,38073.73,0.098125,4.997025,0.0,90.18746,0
840,HP LaserJet Pro M404dn S/N-1840,Printer / Copier,0.2366,1,0.89,5,246,9129.46,52385.44,0.174275,0.210574,0.822,82.572524,0
841,Epson L3250 S/N-1841,Printer / Copier,0.8974,2,6.09,5,422,5807.73,48764.88,0.119097,5.465166,0.0,88.090343,1
842,Canon iR2625 #842,Printer / Copier,0.4275,0,4.41,5,196,4192.69,40841.71,0.102657,1.885275,0.118,89.734294,0
843,HP LaserJet Pro M404dn #843,Printer / Copier,0.9719,1,3.65,5,37,4760.68,46881.79,0.101546,3.547435,0.27,89.845354,1
844,Xerox WorkCentre 3335,Printer / Copier,0.3083,1,5.63,5,659,1805.99,25908.48,0.069707,1.735729,0.0,93.029348,1
845,Epson L3250,Printer / Copier,0.8494,0,0.63,5,616,6601.34,53551.48,0.123271,0.535122,0.874,87.672908,0
846,Xerox WorkCentre 3335 #846,Printer / Copier,0.6614,0,2.86,5,741,5773.57,51023.0,0.113156,1.891604,0.428,88.684378,0
847,Xerox WorkCentre 3335 S/N-1847,Printer / Copier,0.1622,2,3.75,5,594,7495.22,24441.65,0.306658,0.60825,0.25,69.334231,0
848,HP OfficeJet Pro 9015 Rev.2,Printer / Copier,0.7691,0,4.4,5,598,2447.61,34858.04,0.070217,3.38404,0.12,92.978349,0
849,Epson L3250 Rev.3,Printer / Copier,0.2527,0,6.58,5,219,9311.57,47233.66,0.197138,1.662766,0.0,80.286156,0
850,Epson L3250 Rev.4,Printer / Copier,0.5461,2,0.86,5,115,10560.45,31335.02,0.337017,0.469646,0.828,66.29825,0
851,HP OfficeJet Pro 9015 S/N-1851,Printer / Copier,0.7794,0,2.31,5,486,4086.64,33994.16,0.120216,1.800414,0.538,87.978406,0
852,Xerox WorkCentre 3335,Printer / Copier,0.6134,3,6.78,5,678,1721.28,47854.61,0.035969,4.158852,0.0,96.403105,1
853,Epson L3250,Printer / Copier,0.564,0,2.06,5,717,9782.43,42627.3,0.229487,1.16184,0.588,77.051256,0
854,Epson L3250,Printer / Copier,0.0573,3,3.38,5,261,3982.01,36396.43,0.109407,0.193674,0.324,89.059339,0
855,HP OfficeJet Pro 9015 S/N-1855,Printer / Copier,0.8493,0,2.43,5,449,9445.01,52452.9,0.180066,2.063799,0.514,81.99335,0
856,Brother HL-L2375DW Rev.1,Printer / Copier,0.0815,3,3.14,5,798,9550.78,50178.69,0.190335,0.25591,0.372,80.966462,0
857,Xerox WorkCentre 3335 #857,Printer / Copier,0.4428,3,2.66,5,102,11228.22,44477.68,0.252446,1.177848,0.468,74.755383,0
858,Epson L3250 Rev.3,Printer / Copier,0.61,3,2.79,5,755,6816.51,42939.29,0.158748,1.7019,0.442,84.125238,0
859,HP LaserJet Pro M404dn,Printer / Copier,0.2209,1,4.67,5,656,9500.74,42808.4,0.221936,1.031603,0.066,77.806365,1
860,HP OfficeJet Pro 9015 #860,Printer / Copier,0.1265,0,2.54,5,528,8097.11,31026.47,0.260974,0.32131,0.492,73.902574,0
861,HP LaserJet Pro M404dn S/N-1861,Printer / Copier,0.347,1,5.65,5,752,8700.41,48878.42,0.178001,1.96055,0.0,82.199895,1
862,HP LaserJet Pro M404dn Rev.7,Printer / Copier,0.3121,0,2.63,5,376,7726.71,21939.16,0.352188,0.820823,0.474,64.781195,1
863,HP OfficeJet Pro 9015 #863,Printer / Copier,0.2588,3,6.25,5,571,11419.95,50055.6,0.228145,1.6175,0.0,77.18547,1
864,Canon imageRUNNER 2630i Rev.0,Printer / Copier,0.7022,0,1.79,5,410,11728.34,51273.79,0.228739,1.256938,0.642,77.126052,0
865,HP OfficeJet Pro 9015 Rev.1,Printer / Copier,0.2082,1,6.73,5,14,3067.14,39015.71,0.078613,1.401186,0.0,92.138705,1
866,HP LaserJet Pro M404dn S/N-1866,Printer / Copier,0.5096,0,5.88,5,208,11246.99,45934.37,0.244849,2.996448,0.0,75.515088,1
867,HP OfficeJet Pro 9015 #867,Printer / Copier,0.8464,2,1.35,5,289,6688.77,26518.48,0.252231,1.14264,0.73,74.776948,0
868,Brother HL-L2375DW #868,Printer / Copier,0.3199,0,1.45,5,632,5789.5,31733.24,0.182443,0.463855,0.71,81.755724,0
869,HP OfficeJet Pro 9015 Rev.5,Printer / Copier,0.0596,0,3.48,5,331,8684.8,29785.51,0.291578,0.207408,0.304,70.842198,0
870,Canon imageRUNNER 2630i,Printer / Copier,0.7346,0,5.1,5,97,8990.03,42474.1,0.211659,3.74646,0.0,78.834089,1
871,Xerox WorkCentre 3335,Printer / Copier,0.3795,2,3.56,5,686,11276.18,17084.5,0.660024,1.35102,0.288,33.9976,0
872,Canon imageRUNNER 2630i,Printer / Copier,0.9591,2,2.98,5,135,6797.69,15214.44,0.446792,2.858118,0.404,55.320801,1
873,Canon iR2625 S/N-1873,Printer / Copier,0.9152,3,3.77,5,135,4233.06,38219.48,0.110757,3.450304,0.246,88.924339,0
874,Xerox WorkCentre 3335 S/N-1874,Printer / Copier,0.3413,3,2.19,5,511,6045.76,43410.22,0.13927,0.747447,0.562,86.072957,0
875,Epson L3250 S/N-1875,Printer / Copier,0.8656,2,2.34,5,779,11225.49,44912.93,0.249939,2.025504,0.532,75.006106,1
876,Xerox WorkCentre 3335 Rev.3,Printer / Copier,0.5069,3,5.29,5,569,3232.33,32431.01,0.099668,2.681501,0.0,90.033212,1
877,Brother HL-L2375DW Rev.4,Printer / Copier,0.0834,0,1.99,5,722,3060.52,17128.89,0.178676,0.165966,0.602,82.132409,0
878,Brother HL-L2375DW Rev.5,Printer / Copier,0.4606,3,3.72,5,574,10899.34,19640.96,0.554929,1.713432,0.256,44.507091,0
879,HP LaserJet Pro M404dn #879,Printer / Copier,0.165,0,6.13,5,290,10381.3,34719.54,0.299005,1.01145,0.0,70.099546,1
880,Canon imageRUNNER 2630i #880,Printer / Copier,0.6667,0,4.16,5,4,10137.0,44997.47,0.225279,2.773472,0.168,77.472067,0
881,Epson L3250,Printer / Copier,0.6795,3,5.49,5,26,2306.77,31656.76,0.072868,3.730455,0.0,92.713184,1
882,Brother HL-L2375DW Rev.0,Printer / Copier,0.8284,0,6.68,5,83,7698.55,30766.79,0.250223,5.533712,0.0,74.977728,1
883,Canon imageRUNNER 2630i Rev.1,Printer / Copier,0.0554,3,4.36,5,671,11529.62,33162.22,0.347673,0.241544,0.128,65.232665,0
884,Xerox WorkCentre 3335,Printer / Copier,0.9404,1,5.27,5,216,9181.22,27996.62,0.32794,4.955908,0.0,67.20597,1
885,Brother HL-L2375DW,Printer / Copier,0.7417,1,5.69,5,616,4471.02,47062.32,0.095002,4.220273,0.0,90.499788,1
886,HP LaserJet Pro M404dn Rev.4,Printer / Copier,0.8549,0,6.77,5,213,3369.11,30954.34,0.108841,5.787673,0.0,89.115872,1
887,Xerox WorkCentre 3335 Rev.5,Printer / Copier,0.6583,0,5.39,5,502,4491.83,46179.7,0.097268,3.548237,0.0,90.27315,1
888,Xerox WorkCentre 3335 S/N-1888,Printer / Copier,0.6113,1,6.37,5,98,11177.85,44435.57,0.251552,3.893981,0.0,74.844815,0
889,Canon iR2625 Rev.7,Printer / Copier,0.4931,1,6.26,5,433,6641.04,35506.13,0.187039,3.086806,0.0,81.296075,1
890,Brother HL-L2375DW #890,Printer / Copier,0.4462,0,3.32,5,349,7945.61,47439.77,0.167488,1.481384,0.336,83.251162,0
891,Epson L3250 Rev.0,Printer / Copier,0.5404,2,6.55,5,85,8993.17,40904.42,0.219858,3.53962,0.0,78.014185,1
892,Xerox WorkCentre 3335 #892,Printer / Copier,0.1882,0,3.6,5,307,11025.68,32494.22,0.339312,0.67752,0.28,66.068796,0
893,Canon imageRUNNER 2630i Rev.2,Printer / Copier,0.1212,0,0.81,5,110,4602.56,35923.68,0.128121,0.098172,0.838,87.18795,0
894,Canon iR2625,Printer / Copier,0.8059,1,5.18,5,599,6378.89,31520.78,0.202371,4.174562,0.0,79.762906,1
895,Brother HL-L2375DW S/N-1895,Printer / Copier,0.2195,1,1.67,5,85,8446.57,19557.42,0.431886,0.366565,0.666,56.81143,0
896,Xerox WorkCentre 3335 #896,Printer / Copier,0.4685,3,5.42,5,349,9102.99,27557.85,0.330323,2.53927,0.0,66.967706,1
897,Canon imageRUNNER 2630i,Printer / Copier,0.2912,2,6.88,5,444,2321.32,23442.73,0.099021,2.003456,0.0,90.097911,1
898,HP OfficeJet Pro 9015 Rev.7,Printer / Copier,0.4937,2,1.62,5,673,2725.12,15233.88,0.178885,0.799794,0.676,82.111452,0
899,Brother HL-L2375DW S/N-1899,Printer / Copier,0.6923,3,4.51,5,691,10037.89,27112.0,0.370238,3.122273,0.098,62.97621,1
900,Xerox WorkCentre 3335,Printer / Copier,0.8089,2,1.74,5,192,2918.7,18505.41,0.157721,1.407486,0.652,84.227856,0
901,HP LaserJet Pro M404dn,Printer / Copier,0.4553,2,4.72,5,551,8310.54,23369.18,0.35562,2.149016,0.056,64.438033,1
902,HP OfficeJet Pro 9015 Rev.2,Printer / Copier,0.0703,0,3.58,5,156,6365.97,27036.71,0.235457,0.251674,0.284,76.454347,0
903,Xerox WorkCentre 3335 Rev.3,Printer / Copier,0.5943,0,6.09,5,583,6450.64,53554.67,0.12045,3.619287,0.0,87.955037,1
904,HP OfficeJet Pro 9015 S/N-1904,Printer / Copier,0.7132,3,4.6,5,507,1582.68,17036.89,0.092897,3.28072,0.08,90.710276,0
905,HP LaserJet Pro M404dn,Printer / Copier,0.7239,3,3.84,5,499,5696.64,16480.69,0.345655,2.779776,0.232,65.434457,0
906,Brother HL-L2375DW,Printer / Copier,0.1091,3,2.55,5,427,5931.05,36132.35,0.164148,0.278205,0.49,83.585208,0
907,HP OfficeJet Pro 9015 #907,Printer / Copier,0.6987,0,2.75,5,294,11359.13,34791.55,0.326491,1.921425,0.45,67.350894,0
908,Xerox WorkCentre 3335 Rev.8,Printer / Copier,0.5965,2,3.8,5,616,6100.16,33769.62,0.18064,2.2667,0.24,81.935953,0
909,HP OfficeJet Pro 9015 S/N-1909,Printer / Copier,0.9426,3,5.12,5,689,4580.64,20246.34,0.226245,4.826112,0.0,77.375466,1
910,Canon iR2625 Rev.1,Printer / Copier,0.6283,0,5.99,5,767,9897.43,46838.91,0.211308,3.763517,0.0,78.869214,0
911,Epson L3250 #911,Printer / Copier,0.1438,1,4.44,5,505,3594.58,20163.86,0.178268,0.638472,0.112,82.173155,1
912,HP LaserJet Pro M404dn,Printer / Copier,0.8692,1,0.62,5,162,1994.02,23377.32,0.085297,0.538904,0.876,91.47028,1
913,Epson L3250 S/N-1913,Printer / Copier,0.2608,1,1.24,5,498,5046.21,47272.62,0.106747,0.323392,0.752,89.325301,0
914,Xerox WorkCentre 3335,Printer / Copier,0.568,3,5.51,5,706,9578.43,46395.43,0.206452,3.12968,0.0,79.354799,1
915,Canon iR2625,Printer / Copier,0.4751,3,3.35,5,113,11229.64,43256.2,0.259608,1.591585,0.33,74.039236,0
916,HP LaserJet Pro M404dn S/N-1916,Printer / Copier,0.6358,3,1.19,5,370,1940.68,47944.41,0.040478,0.756602,0.762,95.952229,0
917,Epson L3250 #917,Printer / Copier,0.8596,0,3.74,5,372,9500.63,43326.53,0.21928,3.214904,0.252,78.072027,1
918,Epson L3250 S/N-1918,Printer / Copier,0.7654,0,6.8,5,485,3619.85,19919.34,0.181725,5.20472,0.0,81.82746,1
919,HP LaserJet Pro M404dn #919,Printer / Copier,0.752,1,2.92,5,680,2394.96,35200.91,0.068037,2.19584,0.416,93.196312,0
920,Brother HL-L2375DW S/N-1920,Printer / Copier,0.1783,1,5.62,5,419,7061.33,45128.25,0.156472,1.002046,0.0,84.35275,1
921,Canon iR2625 S/N-1921,Printer / Copier,0.7174,1,5.51,5,71,6147.08,52749.61,0.116533,3.952874,0.0,88.346682,0
922,HP OfficeJet Pro 9015 #922,Printer / Copier,0.1072,2,1.57,5,676,11810.42,27592.18,0.428035,0.168304,0.686,57.196496,0
923,Epson L3250 Rev.5,Printer / Copier,0.7134,2,4.61,5,532,2107.0,51100.45,0.041233,3.288774,0.078,95.876749,1
924,Canon iR2625 S/N-1924,Printer / Copier,0.333,2,4.1,5,352,8649.14,31080.11,0.278285,1.3653,0.18,72.171463,0
925,Canon imageRUNNER 2630i Rev.7,Printer / Copier,0.4257,2,1.45,5,557,7909.21,51008.34,0.155057,0.617265,0.71,84.494281,0
926,Canon iR2625,Printer / Copier,0.4262,0,5.58,5,308,10820.59,42898.84,0.252235,2.378196,0.0,74.776497,0
927,Epson L3250 #927,Printer / Copier,0.8683,1,5.17,5,553,5594.93,36497.34,0.153297,4.489111,0.0,84.670307,1
928,Xerox WorkCentre 3335 S/N-1928,Printer / Copier,0.7541,0,3.89,5,28,7293.75,18712.78,0.389774,2.933449,0.222,61.022627,0
929,Xerox WorkCentre 3335 S/N-1929,Printer / Copier,0.9679,0,5.22,5,61,9628.66,24653.59,0.390558,5.052438,0.0,60.944187,1
930,Epson L3250,Printer / Copier,0.7536,3,1.3,5,459,6828.74,25390.26,0.268951,0.97968,0.74,73.104884,0
931,HP OfficeJet Pro 9015 #931,Printer / Copier,0.9698,1,5.74,5,642,11820.98,33125.89,0.35685,5.566652,0.0,64.314981,0
932,Brother HL-L2375DW #932,Printer / Copier,0.7148,2,5.6,5,731,4487.62,29013.49,0.154674,4.00288,0.0,84.532643,1
933,HP OfficeJet Pro 9015 Rev.6,Printer / Copier,0.7741,1,1.75,5,150,6922.74,19209.08,0.360389,1.354675,0.65,63.961106,1
934,Canon iR2625 S/N-1934,Printer / Copier,0.8763,1,0.9,5,456,2360.45,48137.51,0.049036,0.78867,0.82,95.096444,0
935,Brother HL-L2375DW Rev.8,Printer / Copier,0.7743,3,4.13,5,598,5728.91,42072.9,0.136166,3.197859,0.174,86.383373,0
936,HP LaserJet Pro M404dn #936,Printer / Copier,0.7305,1,6.66,5,166,8734.69,54860.47,0.159216,4.86513,0.0,84.078354,1
937,HP LaserJet Pro M404dn Rev.1,Printer / Copier,0.5273,1,6.79,5,711,6305.98,34390.58,0.183364,3.580367,0.0,81.663642,1
938,Xerox WorkCentre 3335 Rev.2,Printer / Copier,0.3935,3,6.64,5,616,9338.21,33934.22,0.275186,2.61284,0.0,72.481436,1
939,Epson L3250 S/N-1939,Printer / Copier,0.5362,0,2.38,5,312,5380.65,19413.45,0.277161,1.276156,0.524,72.283906,0
940,Bookshelf BS-80 #940,Furniture,0.7789,1,2.83,12,312,403.52,7409.72,0.054458,2.204287,0.764167,94.55418,1
941,Conference Table CT-240 Rev.5,Furniture,0.5592,0,0.53,12,45,3036.74,5746.16,0.528482,0.296376,0.955833,47.151837,0
942,Filing Cabinet FC-44 #942,Furniture,0.7767,1,15.17,12,737,2393.33,11595.89,0.206395,11.782539,0.0,79.360532,0
943,Bookshelf BS-80,Furniture,0.4684,1,8.01,12,745,2167.63,14429.27,0.150225,3.751884,0.3325,84.977549,0
944,Office Chair OC-200 Rev.8,Furniture,0.2665,0,7.18,12,553,2758.66,14997.17,0.183945,1.91347,0.401667,81.605463,1
945,Lab Stool LS-15 S/N-1945,Furniture,0.7077,1,14.62,12,790,2689.89,14038.69,0.191605,10.346574,0.0,80.839452,1
946,Office Chair OC-200 #946,Furniture,0.229,1,9.62,12,590,757.99,11415.67,0.066399,2.20298,0.198333,93.360092,0
947,Bookshelf BS-80 #947,Furniture,0.6622,1,0.8,12,19,2159.76,14258.38,0.151473,0.52976,0.933333,84.852697,0
948,Bookshelf BS-80 Rev.3,Furniture,0.4631,3,14.97,12,621,2910.79,6679.3,0.435793,6.932607,0.0,56.420733,0
949,Filing Cabinet FC-44 S/N-1949,Furniture,0.3662,0,15.72,12,24,2118.45,11833.4,0.179023,5.756664,0.0,82.097706,1
950,Bookshelf BS-80,Furniture,0.5539,0,16.47,12,187,636.79,8730.16,0.072941,9.122733,0.0,92.705861,1
951,Office Chair OC-200,Furniture,0.1048,3,11.56,12,185,3823.01,5313.41,0.719502,1.211488,0.036667,28.049783,1
952,Office Chair OC-200 #952,Furniture,0.8805,0,2.82,12,123,665.35,7470.37,0.089065,2.48301,0.765,91.09348,1
953,Bookshelf BS-80,Furniture,0.523,1,4.35,12,117,2508.92,6594.34,0.380466,2.27505,0.6375,61.953433,0
954,Bookshelf BS-80,Furniture,0.0769,1,1.57,12,19,2346.55,7775.05,0.301805,0.120733,0.869167,69.819487,0
955,Lab Stool LS-15 #955,Furniture,0.3333,1,13.3,12,85,2352.42,6694.74,0.351383,4.43289,0.0,64.861668,1
956,Filing Cabinet FC-44 Rev.2,Furniture,0.2064,0,9.31,12,433,826.76,14743.22,0.056077,1.921584,0.224167,94.39227,0
957,Office Chair OC-200,Furniture,0.6273,1,16.17,12,171,3306.78,3626.88,0.911742,10.143441,0.0,8.825768,1
958,Lab Stool LS-15 #958,Furniture,0.8307,0,10.25,12,359,2084.09,17002.6,0.122575,8.514675,0.145833,87.742522,0
959,Office Chair OC-200 Rev.5,Furniture,0.7374,1,1.24,12,307,2188.22,11777.39,0.185798,0.914376,0.896667,81.420162,1
960,Filing Cabinet FC-44 S/N-1960,Furniture,0.9789,3,12.32,12,215,3372.84,13476.44,0.250277,12.060048,0.0,74.972322,1
961,Steel Desk SD-120 S/N-1961,Furniture,0.9611,3,10.85,12,279,3798.01,16258.97,0.233595,10.427935,0.095833,76.640525,1
962,Office Chair OC-200 Rev.8,Furniture,0.0648,1,10.27,12,661,2001.26,8124.45,0.246326,0.665496,0.144167,75.36744,0
963,Conference Table CT-240,Furniture,0.5669,1,3.33,12,500,335.44,3064.19,0.109471,1.887777,0.7225,89.052898,0
964,Conference Table CT-240,Furniture,0.0788,3,1.76,12,687,2701.66,14809.58,0.182427,0.138688,0.853333,81.757349,0
965,Lab Stool LS-15,Furniture,0.3829,0,13.99,12,786,3307.29,8294.92,0.398713,5.356771,0.0,60.128729,1
966,Bookshelf BS-80 S/N-1966,Furniture,0.0587,3,3.65,12,776,1670.78,4871.46,0.342973,0.214255,0.695833,65.702685,0
967,Bookshelf BS-80,Furniture,0.8018,0,10.69,12,505,3320.24,5872.68,0.56537,8.571242,0.109167,43.46295,0
968,Conference Table CT-240,Furniture,0.2445,0,12.02,12,653,3646.68,7211.35,0.505686,2.93889,0.0,49.431382,1
969,Lab Stool LS-15 #969,Furniture,0.5632,1,8.55,12,579,2405.68,16048.74,0.149898,4.81536,0.2875,85.010163,1
970,Filing Cabinet FC-44 S/N-1970,Furniture,0.2915,1,1.56,12,233,774.51,3980.41,0.19458,0.45474,0.87,80.541954,0
971,Lab Stool LS-15 Rev.8,Furniture,0.6945,1,16.67,12,258,2808.52,5877.77,0.477821,11.577315,0.0,52.217933,0
972,Conference Table CT-240 Rev.0,Furniture,0.6545,3,11.47,12,330,1880.32,3029.32,0.620707,7.507115,0.044167,37.929304,1
973,Steel Desk SD-120,Furniture,0.3862,3,8.11,12,738,2816.64,7110.53,0.396122,3.132082,0.324167,60.387763,0
974,Filing Cabinet FC-44,Furniture,0.0548,0,7.82,12,83,1854.23,7169.0,0.258646,0.428536,0.348333,74.135444,0
975,Steel Desk SD-120 S/N-1975,Furniture,0.9407,3,11.74,12,201,1134.82,17853.97,0.063561,11.043818,0.021667,93.643879,0
976,Lab Stool LS-15 S/N-1976,Furniture,0.4964,3,2.08,12,606,2616.18,7662.09,0.341445,1.032512,0.826667,65.85553,0
977,Filing Cabinet FC-44 #977,Furniture,0.9417,3,8.22,12,341,1214.47,15607.61,0.077813,7.740774,0.315,92.218732,1
978,Office Chair OC-200,Furniture,0.7606,1,10.6,12,592,3170.27,17153.21,0.184821,8.06236,0.116667,81.51792,1
979,Office Chair OC-200 Rev.7,Furniture,0.8778,1,6.65,12,130,3691.84,17617.88,0.209551,5.83737,0.445833,79.044925,0
980,Bookshelf BS-80 Rev.8,Furniture,0.1447,0,7.54,12,53,2559.73,3821.83,0.669766,1.091038,0.371667,33.023447,0
